duplicate_group_id,duplicate_status_repaired,duplicate_match_level,duplicate_keep,listing_id,source,source_listing_id,url,city,neighborhood_clean,surface_m2,price_mad,bedrooms,bathrooms,title_raw,source_record_path
possible-98b75113c681,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8298560,mubawab.ma,8298560.0,https://www.mubawab.ma/fr/a/8298560/superbe-appartement-%C3%A0-vendre-%C3%A0-ain-diab,Casablanca,Ain Diab,170.0,4700000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-98b75113c681,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:3cfb87cf814ed792403d7f66,mubawab.ma,,,Casablanca,Ain Diab,170.0,4700000.0,3.0,3.0,Superbe appartement à vendre à Ain Diab,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9923c480b4b2,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8359934,mubawab.ma,8359934.0,https://www.mubawab.ma/fr/a/8359934/appartement-182-m%C2%B2-%E2%80%93-racine-casablanca,Casablanca,Racine,182.0,4000000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9923c480b4b2,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:596d0550bcacc31aa55afbf7,mubawab.ma,,,Casablanca,Racine,182.0,4000000.0,3.0,2.0,Appartement 182 m² – Racine Casablanca,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-992775849944,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8277985,mubawab.ma,8277985.0,https://www.mubawab.ma/fr/a/8277985/appartement-%C3%A0-vendre-127-m%C2%B2-quart-les-princesses,Casablanca,Les princesses,127.0,2100000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-992775849944,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:afd790dff038b4ac6e530558,mubawab.ma,,,Casablanca,Les princesses,127.0,2100000.0,3.0,3.0,Appartement à vendre 127 m² Quart. Les Princesses,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-99343ef6f1e1,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8215212,mubawab.ma,8215212.0,https://www.mubawab.ma/fr/a/8215212/appartement-%C3%A0-vendre-de-202-0-m%C2%B2-%C3%A0-casablanca-gauthier,Casablanca,Gauthier,202.0,3600000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-99343ef6f1e1,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:56c7fb4ee1e005017d7254b0,mubawab.ma,,,Casablanca,Gauthier,202.0,3600000.0,3.0,3.0,"Appartement à Vendre de 202.0 m² à Casablanca, Gauthier",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-99601b1a8e4c,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8264081,mubawab.ma,8264081.0,https://www.mubawab.ma/fr/a/8264081/appartement-%C3%A0-vendre-106-m%C2%B2-2-chambres-les-princesses-casablanca,Casablanca,Les princesses,106.0,1330000.0,2.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-99601b1a8e4c,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:65e74f841c218e0b553eb5d4,mubawab.ma,,,Casablanca,Les princesses,106.0,1330000.0,2.0,1.0,"Appartement à vendre 106 m², 2 chambres Les princesses Casab...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-99b1eddcc563,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:0602c1df300b6a8284016e1d,mubawab.ma,,,Casablanca,Bourgogne Ouest,122.0,2235000.0,3.0,2.0,Tranquillité Commodité Style de vie raffiné,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-99b1eddcc563,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:629c5a11217cc60c00834159,mubawab.ma,,,Casablanca,Bourgogne Ouest,122.0,2235000.0,3.0,2.0,"Appartement 3 chambres avenue Tan Tan, Bourgogne",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-99e9dd69e52e,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8369678,mubawab.ma,8369678.0,https://www.mubawab.ma/fr/a/8369678/vente-appartement-%C3%A0-racine,Casablanca,Racine,117.0,2550000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-99e9dd69e52e,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:a4e236405077dd29aff2f1e7,mubawab.ma,,,Casablanca,Racine,117.0,2550000.0,2.0,2.0,Vente Appartement à racine,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-99f50b867c6a,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8261643,mubawab.ma,8261643.0,https://www.mubawab.ma/fr/a/8261643/appartement-%C3%A0-vendre-163-m%C2%B2-3-chambres-beaus%C3%A9jour-casablanca,Casablanca,Beauséjour,163.0,1900000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-99f50b867c6a,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:ba357834255974f9d6638fb0,mubawab.ma,,,Casablanca,Beauséjour,163.0,1900000.0,3.0,2.0,"Appartement à vendre 163 m², 3 chambres Beauséjour Casablanc...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-99fd2f1c72b3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8316833,mubawab.ma,8316833.0,https://www.mubawab.ma/fr/a/8316833/appartement-%C3%A0-vendre-de-109-0-m%C2%B2-%C3%A0-casablanca-mers-sultan,Casablanca,Mers Sultan,109.0,1550000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-99fd2f1c72b3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:8e15c7f8253c3e73b30c7fc5,mubawab.ma,,,Casablanca,Mers Sultan,109.0,1550000.0,3.0,2.0,"Appartement à Vendre de 109.0 m² à Casablanca, Mers Sultan",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9a1ca4a18032,possible_duplicate,C_exact_structured_fingerprint|D_similar_title_close_price_surface_city,True,mubawab.ma:content:459f38f3dd285d05f442f3dc,mubawab.ma,,,Casablanca,Les Hôpitaux,118.0,1850000.0,2.0,2.0,Vente d’un bel appartement au quartier des hôpitaux,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9a1ca4a18032,possible_duplicate,C_exact_structured_fingerprint|D_similar_title_close_price_surface_city,True,mubawab.ma:content:6481bad9deee4d70c33f3fd6,mubawab.ma,,,Casablanca,Les Hôpitaux,116.0,1850000.0,3.0,2.0,"Appartement à Vendre de 116.0 m² à Casablanca, Hopitaux",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9a1ca4a18032,possible_duplicate,C_exact_structured_fingerprint|D_similar_title_close_price_surface_city,True,mubawab.ma:content:87b8bb68a7e0ebb9b7172084,mubawab.ma,,,Casablanca,Les Hôpitaux,118.0,1850000.0,2.0,2.0,"Appartement à Vendre de 118.0 m² à Casablanca, Hopitaux",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9a1ca4a18032,possible_duplicate,C_exact_structured_fingerprint|D_similar_title_close_price_surface_city,True,mubawab.ma:content:c45d60ef7bb9a5122564f78e,mubawab.ma,,,Casablanca,Les Hôpitaux,119.0,1850000.0,3.0,3.0,"Appartement à Vendre de 119.0 m² à Casablanca, Hopitaux",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9a496258205c,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8262394,mubawab.ma,8262394.0,https://www.mubawab.ma/fr/a/8262394/appartement-%C3%A0-vendre-87-m%C2%B2-2-chambres-tamaris-berrechid,Berrechid,,87.0,990000.0,2.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9a496258205c,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:a6a995d01a79ac17fa432f14,mubawab.ma,,,Berrechid,,87.0,990000.0,2.0,1.0,"Appartement à vendre 87 m², 2 chambres Tamaris Berrechid",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9a8bd8d349c5,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:42a48a7936e2aa7526e61722,mubawab.ma,,,Marrakech,Guéliz,72.0,1300000.0,2.0,1.0,Appartement en bon état à Guéliz,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9a8bd8d349c5,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:a9b8818759bf44816093f0f7,mubawab.ma,,,Marrakech,Guéliz,72.0,1300000.0,2.0,1.0,Bel appart 72m² au cœur de Guéliz,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9aa83fb522c2,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8374049,mubawab.ma,8374049.0,https://www.mubawab.ma/fr/a/8374049/appartement-%C3%A0-vendre-de-135-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Casablanca,Les princesses,135.0,2000000.0,3.0,4.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9aa83fb522c2,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:9db9453399f9413b4b1c2a84,mubawab.ma,,,Casablanca,Les princesses,135.0,2000000.0,3.0,4.0,"Appartement à Vendre de 135.0 m² à Casablanca, Les Princesse...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9ad4bf4a2e59,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8027974,mubawab.ma,8027974.0,https://www.mubawab.ma/fr/a/8027974/appartement-%C3%A0-vendre-de-125-0-m%C2%B2-%C3%A0-casablanca-beausejour,Casablanca,Beauséjour,125.0,2100000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9ad4bf4a2e59,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:725862ef6ea5df4c3ed0543e,mubawab.ma,,,Casablanca,Beauséjour,125.0,2100000.0,2.0,2.0,"Appartement à Vendre de 125.0 m² à Casablanca, Beausejour",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9ad622775b27,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8320176,mubawab.ma,8320176.0,https://www.mubawab.ma/fr/a/8320176/vente-appartement-quartier-californie-casablanca,Casablanca,Californie,134.0,2250000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9ad622775b27,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:a8e2192d5317231350b11148,mubawab.ma,,,Casablanca,Californie,134.0,2250000.0,3.0,2.0,Vente Appartement Quartier Californie Casablanca,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9b142eb0ba40,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8279043,mubawab.ma,8279043.0,https://www.mubawab.ma/fr/a/8279043/appartement-%C3%A0-vendre-108-m%C2%B2-3-chambres-nassim-1-casablanca,Casablanca,Nassim 1,108.0,1500000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9b142eb0ba40,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:b87a4a1964e2f204081c1071,mubawab.ma,,,Casablanca,Nassim 1,108.0,1500000.0,3.0,2.0,"Appartement à vendre 108 m², 3 chambres Nassim 1 Casablanca",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9b26f1d857af,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:0ef721ee55ccc761ad684ad7,mubawab.ma,,https://www.mubawab.ma/fr/pa/8191765/bel-appartement-%C3%A0-vendre-%C3%A0-californie-1-chambre,Casablanca,Californie,52.0,1069000.0,1.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9b26f1d857af,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:2bc582e05f82015a8b237a6c,mubawab.ma,,,Casablanca,Californie,52.0,1069000.0,1.0,1.0,Bel appartement à vendre à Californie. 1 chambre,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9b3e0a03aec3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8261232,mubawab.ma,8261232.0,https://www.mubawab.ma/fr/a/8261232/appartement-%C3%A0-vendre-110-m%C2%B2-2-chambres-californie-casablanca,Casablanca,Californie,110.0,1700000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9b3e0a03aec3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:01691a0ad70342350ad84ba8,mubawab.ma,,,Casablanca,Californie,110.0,1700000.0,2.0,2.0,"Appartement à vendre 110 m², 2 chambres Californie Casablanc...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9b70fd99e38c,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8281615,mubawab.ma,8281615.0,https://www.mubawab.ma/fr/a/8281615/appartement-%C3%A0-vendre-152-m%C2%B2-3-chambres-gauthier-casablanca,Casablanca,Gauthier,152.0,3000000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9b70fd99e38c,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:89cebf6c33a5f13782c18f90,mubawab.ma,,,Casablanca,Gauthier,152.0,3000000.0,3.0,2.0,Superbe Appartement entièrement rénové Haut Gamme,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9b805d6400b6,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:5790b0ccac94eb6e858acfa4,mubawab.ma,,https://www.mubawab.ma/fr/pa/8214706/superbe-appartement-%C3%A0-vendre-%C3%A0-tanger-city-center-superficie-57-m%C2%B2,Tanger,Tanger City Center,57.0,2000000.0,4.0,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9b805d6400b6,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:ea67b61f2b1cd107bd21cd34,mubawab.ma,,,Tanger,Tanger City Center,57.0,2000000.0,4.0,,Superbe appartement à vendre à Tanger City Center. Superfici...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9b9f9f00c325,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8232396,mubawab.ma,8232396.0,https://www.mubawab.ma/fr/a/8232396/vente-appartement-d%E2%80%99exception-237m2-avec-terrasse-et-vue-sur-mer-%C3%A0-ain-diab-casablanca,Casablanca,Ain Diab,237.0,6500000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9b9f9f00c325,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:7383a2af7f3520b9a37812bf,mubawab.ma,,,Casablanca,Ain Diab,237.0,6500000.0,3.0,3.0,Vente appartement d’exception 237m2 avec terrasse et vue sur...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9ba40f0e77b3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8337737,mubawab.ma,8337737.0,https://www.mubawab.ma/fr/a/8337737/appartement-%C3%A0-vendre-%C3%A0-racine-surface-totale-159-m%C2%B2-terrasse-et-ascenseur,Casablanca,Racine,159.0,3750000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9ba40f0e77b3,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:f19be6b74725fca172810a23,mubawab.ma,,,Casablanca,Racine,159.0,3750000.0,3.0,3.0,Appartement à vendre à Racine. Surface totale 159 m². Terr...,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9bf4202b8bfd,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:7357197,mubawab.ma,7357197.0,https://www.mubawab.ma/fr/a/7357197/bel-appartement-110m%C2%B2-en-vente-beausejour,Casablanca,Beauséjour,110.0,2100000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9bf4202b8bfd,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:d5d6d4e22273f56e851d92f9,mubawab.ma,,,Casablanca,Beauséjour,110.0,2100000.0,3.0,2.0,Bel appartement 110m² en vente beausejour,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9bfdb6d30aa7,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8256690,mubawab.ma,8256690.0,https://www.mubawab.ma/fr/a/8256690/appartement-%C3%A0-vendre-de-105-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Casablanca,Les princesses,105.0,1950000.0,2.0,4.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9bfdb6d30aa7,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:a9cdcf0dc104bc44866c2771,mubawab.ma,,,Casablanca,Les princesses,105.0,1950000.0,2.0,4.0,"Appartement à Vendre de 105.0 m² à Casablanca, Les Princesse...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9c01edf980fa,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:369bb36cf476a58bbeb70703,mubawab.ma,,https://www.mubawab.ma/fr/pa/8048376/vente-d-un-bel-appartement-%C3%A0-californie-3-belles-chambres,Casablanca,Californie,96.0,1536000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9c01edf980fa,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:ef98220583a7508283cb39c7,mubawab.ma,,,Casablanca,Californie,96.0,1536000.0,3.0,2.0,Vente d'un bel appartement à Californie. 3 belles chambres,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9c148144404e,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8365564,mubawab.ma,8365564.0,https://www.mubawab.ma/fr/a/8365564/vente-appartement-%C3%A0-belv%C3%A9d%C3%A8re,Casablanca,Belvédère,109.0,1090000.0,2.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9c148144404e,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:8c2c54856f1a0716748a441d,mubawab.ma,,,Casablanca,Belvédère,109.0,1090000.0,2.0,1.0,Vente Appartement à belvédère,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9c1ba4e059e0,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8341493,mubawab.ma,8341493.0,https://www.mubawab.ma/fr/a/8341493/appartement-en-vente-%C3%A0-agdal-surface-de-80-m%C2%B2-piscine-climatisation,Marrakech,Agdal,80.0,1850000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9c1ba4e059e0,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:3db7f17e90609c6c748fd6c0,mubawab.ma,,,Marrakech,Agdal,80.0,1850000.0,2.0,2.0,"Appartement en vente à Agdal. Surface de 80 m². Piscine, cli...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9c5b09bb5c7d,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8404875,mubawab.ma,8404875.0,https://www.mubawab.ma/fr/a/8404875/appartement-%C3%A0-vendre-%E2%80%93-miftah-sahil-vue-mer,Agadir,Anza,60.0,1200000.0,1.0,1.0,"Appartement à vendre – Miftah Sahil, Vue mer",data\external\recovery_archive\20260902T224619Z\dangling_v3_tree_87e06eeb\data\raw\maisonlux_scrapy_v3.csv
possible-9c5b09bb5c7d,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8329882,mubawab.ma,8329882.0,https://www.mubawab.ma/fr/a/8329882/appartement-vue-mer-anza-miftah-sahil-meubl%C3%A9,Agadir,Anza,60.0,1200000.0,1.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9c5b09bb5c7d,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:7f1a5671b7452833c050c91f,mubawab.ma,,,Agadir,Anza,60.0,1200000.0,1.0,1.0,Appartement vue mer Anza Miftah Sahil meublé,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9cba4cce6328,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:7687868,mubawab.ma,7687868.0,https://www.mubawab.ma/fr/a/7687868/appartement-%C3%A0-vendre-de-92-0-m%C2%B2-%C3%A0-casablanca-les-princesses,Casablanca,Les princesses,92.0,1150000.0,4.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9cba4cce6328,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:e4005ec0e2ca9002e3c7cb80,mubawab.ma,,,Casablanca,Les princesses,92.0,1150000.0,4.0,2.0,"Appartement à Vendre de 92.0 m² à Casablanca, Les Princesses",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9cbb91fe85aa,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:1de20f5bcef2940bf4c83802,mubawab.ma,,https://www.mubawab.ma/fr/pa/8374320/appartement-en-vente-%C3%A0-gu%C3%A9liz-superficie-88-m%C2%B2,Marrakech,Guéliz,88.0,2200000.0,2.0,1.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9cbb91fe85aa,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:c09681719188ef920dc927e7,mubawab.ma,,,Marrakech,Guéliz,88.0,2200000.0,2.0,1.0,Appartement en vente à Guéliz. Superficie 88 m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9cc485e02b5f,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8347812,mubawab.ma,8347812.0,https://www.mubawab.ma/fr/a/8347812/apprt-meubl%C3%A9-%C3%A0-oasis-%C3%A0-vendre-105m%C2%B2,Casablanca,Oasis,105.0,1850000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9cc485e02b5f,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8349689,mubawab.ma,8349689.0,https://www.mubawab.ma/fr/a/8349689/appartement-%C3%A0-vendre-105-m%C2%B2-2-chambres-oasis-casablanca,Casablanca,Oasis,105.0,1850000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9cc485e02b5f,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:2219886fcb24ce110346e3c2,mubawab.ma,,,Casablanca,Oasis,105.0,1850000.0,2.0,2.0,Apprt meublé à oasis à vendre 105m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9cc485e02b5f,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:cbd667e1fc6ff5c64d00a314,mubawab.ma,,,Casablanca,Oasis,105.0,1850000.0,2.0,2.0,"Appartement à vendre 105 m², 2 chambres Oasis Casablanca",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9cf6ffc6ab51,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8298446,mubawab.ma,8298446.0,https://www.mubawab.ma/fr/a/8298446/appartement-%C3%A0-vendre-178-m%C2%B2-4-chambres-hay-chrifa-casablanca,Casablanca,Hay Chrifa,178.0,1800000.0,4.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9cf6ffc6ab51,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:069b8c57bec4831bd5b7873c,mubawab.ma,,,Casablanca,Hay Chrifa,178.0,1800000.0,4.0,2.0,"Appartement à vendre 178 m², 4 chambres Hay Chrifa Casablanc...",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9d0310868e10,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8260759,mubawab.ma,8260759.0,https://www.mubawab.ma/fr/a/8260759/appartement-%C3%A0-vendre-170-m%C2%B2-3-chambres-gauthier-casablanca,Casablanca,Gauthier,170.0,2800000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9d0310868e10,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:0c7d479d85a867d5fd451705,mubawab.ma,,,Casablanca,Gauthier,170.0,2800000.0,3.0,2.0,"Appartement à vendre 170 m², 3 chambres Gauthier Casablanca",git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9d06fce8d5cb,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8251692,mubawab.ma,8251692.0,https://www.mubawab.ma/fr/a/8251692/appartement-jnane-californie-a-vendre,Casablanca,Californie,107.0,1460000.0,2.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9d06fce8d5cb,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:content:f197a7191fd5f99098f61973,mubawab.ma,,,Casablanca,Californie,107.0,1460000.0,2.0,2.0,Appartement jnane californie a vendre,git:HEAD:data/raw/maisonlux_maroc_complet.csv
possible-9d0cd2558ef9,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:4831133db05174476b19bc5f,mubawab.ma,,https://www.mubawab.ma/fr/pa/7937019/superbe-appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-3-chambres-ascenseur-et-terrasse,Casablanca,Ain Diab Extension,97.0,1400000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9d0cd2558ef9,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:url:fa81efbfb718aef3727dc187,mubawab.ma,,https://www.mubawab.ma/fr/pa/7938269/bel-appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-3-chambres-avec-garage-et-ascenseur,Casablanca,Ain Diab Extension,97.0,1400000.0,3.0,3.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
possible-9d15fbd7133d,possible_duplicate,C_exact_structured_fingerprint,True,mubawab.ma:native:8260886,mubawab.ma,8260886.0,https://www.mubawab.ma/fr/a/8260886/appartement-%C3%A0-vendre-110-m%C2%B2-3-chambres-belv%C3%A9d%C3%A8re-casablanca,Casablanca,Belvédère,110.0,1710000.0,3.0,2.0,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
