listing_id,outlier_decision,outlier_reasons,batch_id,property_type_repaired,city,surface_m2,price_mad,price_per_m2,bedrooms,bathrooms,title_raw,price_raw,url
mubawab.ma:native:8329360,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,78.0,7500000.0,96153.85,2.0,2.0,,,https://www.mubawab.ma/fr/a/8329360/appartement-%C3%A0-l-achat-%C3%A0-oulfa-2-grandes-pi%C3%A8ces-places-de-parking-et-beau-jardin
mubawab.ma:native:8329860,uncertain,price_per_m2_above_reference_p99,recovery_misplaced_notebook,unknown,Marrakech,180.0,10590000.0,58833.33,2.0,2.0,,,https://www.mubawab.ma/fr/a/8329860/four-seasons-private-residences-marrakech
mubawab.ma:native:8330414,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,89.0,10979000.0,123359.55,3.0,2.0,,,https://www.mubawab.ma/fr/a/8330414/bel-appartement-%C3%A0-vendre-%C3%A0-a%C3%AFn-seba%C3%A2
mubawab.ma:native:8330843,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,75.0,7750000.0,103333.33,2.0,1.0,,,https://www.mubawab.ma/fr/a/8330843/vente-appartement-75m%C2%B2-%E2%80%93-quartier-a%C3%AFn-seba%C3%A2
mubawab.ma:native:8331652,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,57.0,5000000.0,87719.3,2.0,1.0,,,https://www.mubawab.ma/fr/a/8331652/vend-appartement-%C3%A0-hay-hassani-2-chambres-agr%C3%A9ables
mubawab.ma:native:8332087,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Essaouira,100.0,11880000.0,118800.0,2.0,2.0,,,https://www.mubawab.ma/fr/a/8332087/appartement-%C3%A0-vendre-en-centre-ville-2-grandes-pi%C3%A8ces-garage-et-terrasse
mubawab.ma:native:8332845,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Casablanca,77.0,7850000.0,101948.05,2.0,1.0,,,https://www.mubawab.ma/fr/a/8332845/a-vendre-appartement-de-77m%C2%B2-maarif-extension
mubawab.ma:native:8332992,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Agadir,56.0,5750000.0,102678.57,2.0,1.0,,,https://www.mubawab.ma/fr/a/8332992/appartement-hay-mohammadi-agadir
mubawab.ma:native:8333284,valid_extreme,surface_extreme|price_above_p99,recovery_misplaced_notebook,immeuble,Marrakech,1263.0,13500000.0,10688.84,2.0,1.0,,,https://www.mubawab.ma/fr/a/8333284/a-ne-pas-rater-immeuble-semi-fini-%C3%A0-gueliz
mubawab.ma:native:8333718,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,appartement,Berrechid,126.0,9560000.0,75873.02,2.0,2.0,,,https://www.mubawab.ma/fr/a/8333718/appartement-spacieux-de-126-m%C2%B2-%E2%80%93-3%C3%A8me-%C3%A9tage-%E2%80%93-quartier-al-izdihar-berrechid
mubawab.ma:native:8334001,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,recovery_misplaced_notebook,unknown,Berrechid,64.0,8400000.0,131250.0,3.0,1.0,,,https://www.mubawab.ma/fr/a/8334001/r%C3%A9sidence-de-la-lumi%C3%A8re-pr%C3%A8s-de-la-promesse-du-printemps-%C3%A0-berrechid
