listing_id,repair_exclusion_reason,duplicate_group_id,outlier_decision,outlier_reasons,source_record_path,city,property_type_repaired,surface_m2,price_mad,price_per_m2,title_raw,price_raw,url
mubawab.ma:native:8316786,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,appartement,90.0,7780000.0,86444.44,,,https://www.mubawab.ma/fr/a/8316786/vente-appartement-%C3%A0-azzouzia
mubawab.ma:native:8317554,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,81.0,6920000.0,85432.1,,,https://www.mubawab.ma/fr/a/8317554/appartement-a-vendre-roches-noires
mubawab.ma:native:8317771,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,unknown,121.0,13500000.0,111570.25,,,https://www.mubawab.ma/fr/a/8317771/agadir-bay-unit%C3%A9-d-angle-premium-3-chambres
mubawab.ma:native:8317787,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,69.0,5600000.0,81159.42,,,https://www.mubawab.ma/fr/a/8317787/appartement-centre-benjdia
mubawab.ma:native:8318270,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,60.0,5690000.0,94833.33,,,https://www.mubawab.ma/fr/a/8318270/appartement-%C3%A0-vendre-ou-%C3%A0-louer-60m%C2%B2-%C3%A0-ain-sebaa
mubawab.ma:native:8318411,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,91.0,12750000.0,140109.89,,,https://www.mubawab.ma/fr/a/8318411/appartement-%C3%A0-vendre-91-m%C2%B2-2-chambres-oulfa-casablanca
mubawab.ma:native:8319090,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,62.0,6530000.0,105322.58,,,https://www.mubawab.ma/fr/a/8319090/appartement-%C3%A0-vendre-62-m%C2%B2-2-chambres-a%C3%AFn-seba%C3%A2-casablanca
mubawab.ma:native:8319511,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,88.0,10750000.0,122159.09,,,https://www.mubawab.ma/fr/a/8319511/appartement-%C3%A0-vendre-88-m%C2%B2-2-chambres-al-qods-casablanca
mubawab.ma:native:8319598,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,studio,38.0,4670000.0,122894.74,,,https://www.mubawab.ma/fr/a/8319598/jolie-studio-meubl%C3%A9-%C3%A0-vendre-%C3%A0-hivernage
mubawab.ma:native:8319893,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,74.0,9610000.0,129864.86,,,https://www.mubawab.ma/fr/a/8319893/appartement-propre-%C3%A0-vendre-hay-al-qods
mubawab.ma:native:8319974,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,60.0,7800000.0,130000.0,,,https://www.mubawab.ma/fr/a/8319974/%E2%80%8Bappartement-%C3%A0-vendre-hay-mohammadi
mubawab.ma:native:8323199,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,111.0,12180000.0,109729.73,,,https://www.mubawab.ma/fr/a/8323199/superbe-appartement-%C3%A0-vendre-%C3%A0-ma%C3%A2rif-extension-2-belles-chambres-meubl%C3%A9
mubawab.ma:native:8324479,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Essaouira,appartement,38.0,4380000.0,115263.16,,,https://www.mubawab.ma/fr/a/8324479/appartement-en-vente-%C3%A0-ghazoua-2-pi%C3%A8ces
mubawab.ma:native:8326154,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,62.0,5800000.0,93548.39,,,https://www.mubawab.ma/fr/a/8326154/appartement-%C3%A0-vendre-%C3%A0-anza-vue-sur-mer
mubawab.ma:native:8327607,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,56.0,7380000.0,131785.71,,,https://www.mubawab.ma/fr/a/8327607/appartement-%C3%A0-vendre-56-m%C2%B2-2-chambres-oulfa-casablanca
mubawab.ma:native:8327844,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,unknown,90.0,8920000.0,99111.11,,,https://www.mubawab.ma/fr/a/8327844/les-roches-noires
mubawab.ma:native:8328481,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,76.0,8800000.0,115789.47,,,https://www.mubawab.ma/fr/a/8328481/appartement-%C3%A0-vendre-oulfa
mubawab.ma:native:8329157,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,92.0,7660000.0,83260.87,,,https://www.mubawab.ma/fr/a/8329157/appartement-en-vente-%C3%A0-quartier-a%C3%A9rodrome-3-grandes-pi%C3%A8ces-salon-marocain-s%C3%A9curit%C3%A9
mubawab.ma:native:8329360,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,78.0,7500000.0,96153.85,,,https://www.mubawab.ma/fr/a/8329360/appartement-%C3%A0-l-achat-%C3%A0-oulfa-2-grandes-pi%C3%A8ces-places-de-parking-et-beau-jardin
mubawab.ma:native:8330414,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,89.0,10979000.0,123359.55,,,https://www.mubawab.ma/fr/a/8330414/bel-appartement-%C3%A0-vendre-%C3%A0-a%C3%AFn-seba%C3%A2
mubawab.ma:native:8330843,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,75.0,7750000.0,103333.33,,,https://www.mubawab.ma/fr/a/8330843/vente-appartement-75m%C2%B2-%E2%80%93-quartier-a%C3%AFn-seba%C3%A2
mubawab.ma:native:8331652,probable_parsing_error,possible-2809cee3064c,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,57.0,5000000.0,87719.3,,,https://www.mubawab.ma/fr/a/8331652/vend-appartement-%C3%A0-hay-hassani-2-chambres-agr%C3%A9ables
mubawab.ma:native:8332087,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Essaouira,appartement,100.0,11880000.0,118800.0,,,https://www.mubawab.ma/fr/a/8332087/appartement-%C3%A0-vendre-en-centre-ville-2-grandes-pi%C3%A8ces-garage-et-terrasse
mubawab.ma:native:8332845,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,77.0,7850000.0,101948.05,,,https://www.mubawab.ma/fr/a/8332845/a-vendre-appartement-de-77m%C2%B2-maarif-extension
mubawab.ma:native:8332992,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,56.0,5750000.0,102678.57,,,https://www.mubawab.ma/fr/a/8332992/appartement-hay-mohammadi-agadir
mubawab.ma:native:8333718,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,appartement,126.0,9560000.0,75873.02,,,https://www.mubawab.ma/fr/a/8333718/appartement-spacieux-de-126-m%C2%B2-%E2%80%93-3%C3%A8me-%C3%A9tage-%E2%80%93-quartier-al-izdihar-berrechid
mubawab.ma:native:8334001,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,unknown,64.0,8400000.0,131250.0,,,https://www.mubawab.ma/fr/a/8334001/r%C3%A9sidence-de-la-lumi%C3%A8re-pr%C3%A8s-de-la-promesse-du-printemps-%C3%A0-berrechid
mubawab.ma:native:8334716,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,67.0,7400000.0,110447.76,,,https://www.mubawab.ma/fr/a/8334716/appartement-en-vente-%C3%A0-najmat-al-janoub-2-chambres
mubawab.ma:native:8335085,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,112.0,11450000.0,102232.14,,,https://www.mubawab.ma/fr/a/8335085/vend-appartement-%C3%A0-hay-houda-3-belles-chambres-parking-et-ascenseur
mubawab.ma:native:8335773,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Bouskoura,appartement,102.0,7836000.0,76823.53,,,https://www.mubawab.ma/fr/a/8335773/appartement-neuf-%C3%A0-vendre-%C3%A0-bouskoura-victoria
mubawab.ma:native:8338108,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,130.0,11850000.0,91153.85,,,https://www.mubawab.ma/fr/a/8338108/appartement-%C3%A0-vendre-%C3%A0-californie-3-belles-chambres
mubawab.ma:native:8342125,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,75.0,6520000.0,86933.33,,,https://www.mubawab.ma/fr/a/8342125/appartement-a-vendre-a-anassi-1er-etage
mubawab.ma:native:8342322,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,114.0,11200000.0,98245.61,,,https://www.mubawab.ma/fr/a/8342322/appartement-a-vendre-a-hay-salam-imm-priv%C3%A9
mubawab.ma:native:8342416,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,104.0,12936000.0,124384.62,,,https://www.mubawab.ma/fr/a/8342416/appartement-%C3%A0-2-mars
mubawab.ma:native:8343672,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,155.0,16660000.0,107483.87,,,https://www.mubawab.ma/fr/a/8343672/appartement-2-chambres-%C3%A0-autre-secteur-el-jadida
mubawab.ma:native:8346040,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,108.0,11100000.0,102777.78,,,https://www.mubawab.ma/fr/a/8346040/appartement-%C3%A0-l-achat-%C3%A0-mers-sultan-surface-de-108-m%C2%B2-meubl%C3%A9
mubawab.ma:native:8346754,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,60.0,6450000.0,107500.0,,,https://www.mubawab.ma/fr/a/8346754/appartement-%C3%A0-vendre-60m2-%C3%A0-casa-sidi-moumen
mubawab.ma:native:8346772,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,71.0,10530000.0,148309.86,,,https://www.mubawab.ma/fr/a/8346772/vente-d-un-bel-appartement-%C3%A0-sidi-moumen-1-pi%C3%A8ce-cuisine-enti%C3%A8rement-%C3%A9quip%C3%A9e
mubawab.ma:native:8348103,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,90.0,12980000.0,144222.22,,,https://www.mubawab.ma/fr/a/8348103/appartement-en-vente-%C3%A0-belv%C3%A9d%C3%A8re-2-belles-chambres
mubawab.ma:native:8348726,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,appartement,90.0,8480000.0,94222.22,,,https://www.mubawab.ma/fr/a/8348726/appartement-%C3%A0-vendre-%C3%A0-berrechid-3-grandes-pi%C3%A8ces-salon-traditionnel
mubawab.ma:native:8350508,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,70.0,8460000.0,120857.14,,,https://www.mubawab.ma/fr/a/8350508/appartement-ensoleill%C3%A9-%C3%A0-sidi-moumen
mubawab.ma:native:8350848,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,duplex,120.0,12650000.0,105416.67,,,https://www.mubawab.ma/fr/a/8350848/duplex-d%E2%80%99exception-avec-piscine-priv%C3%A9e-au-c%C5%93ur-de-gu%C3%A9liz-%E2%80%93-marrakech
mubawab.ma:native:8351442,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,77.0,5900000.0,76623.38,,,https://www.mubawab.ma/fr/a/8351442/appartement-proximit%C3%A9-souk-el-had
mubawab.ma:native:8352270,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,100.0,11400000.0,114000.0,,,https://www.mubawab.ma/fr/a/8352270/bel-appartement-a-gauthier
mubawab.ma:native:8352848,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Larache,appartement,77.0,6650000.0,86363.64,,,https://www.mubawab.ma/fr/a/8352848/appartement-%C3%A0-vendre-2-belles-chambres-antenne-satellite
mubawab.ma:native:8353505,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Tanger,appartement,99.0,9980000.0,100808.08,,,https://www.mubawab.ma/fr/a/8353505/appartement-tres-propre-quartier-drissia
mubawab.ma:native:8353978,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,63.0,5460000.0,86666.67,,,https://www.mubawab.ma/fr/a/8353978/appartement-a-vendre-hay-hassani
mubawab.ma:native:8354281,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Bouskoura,unknown,98.0,10950000.0,111734.69,,,https://www.mubawab.ma/fr/a/8354281/superbe-appartment-avec-jardin-privatif-victoria
mubawab.ma:native:8357703,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,84.0,7900000.0,94047.62,,,https://www.mubawab.ma/fr/a/8357703/appart-84m-%C3%A0-sidi-maarouf-2fa%C3%A7ades-tres-ensoleill%C3%A9
mubawab.ma:native:8357723,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Bouskoura,appartement,127.0,15950000.0,125590.55,,,https://www.mubawab.ma/fr/a/8357723/appartement-avec-jardin-%C3%A0vendre-bouskoura-victoria
mubawab.ma:native:8358686,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,78.0,11700000.0,150000.0,,,https://www.mubawab.ma/fr/a/8358686/vente-d-un-bel-appartement-%C3%A0-salam-1-pi%C3%A8ce-meubl%C3%A9
mubawab.ma:native:8358828,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Marrakech,unknown,55.0,4900000.0,89090.91,,,https://www.mubawab.ma/fr/a/8358828/nouveau-d%C3%A9veloppement-r%C3%A9sidentiel-en-pr%C3%A9vente-%C3%A0-gueliz-%C3%A0-seulement-5-minutes-de-carr%C3%A9-eden
mubawab.ma:native:8359255,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Berrechid,appartement,96.0,10730000.0,111770.83,,,https://www.mubawab.ma/fr/a/8359255/appartement-%C3%A0-vendre-96-m%C2%B2-2-chambres-sidi-rahal-chatai-berrechid
mubawab.ma:native:8359338,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,85.0,8815000.0,103705.88,,,https://www.mubawab.ma/fr/a/8359338/appartement-%C3%A0-vendre-85-m%C2%B2-%C3%A0-ain-sebaa
mubawab.ma:native:8359858,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,95.0,7600000.0,80000.0,,,https://www.mubawab.ma/fr/a/8359858/appartement-gros-%C5%93uvres-taddart-anza-95m2
mubawab.ma:native:8360937,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,58.0,7600000.0,131034.48,,,https://www.mubawab.ma/fr/a/8360937/appartement-de-58-m%C2%B2-%C3%A0-vendre-%C3%A0-hay-adrar-%E2%80%93-agadir
mubawab.ma:native:8361848,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,124.0,11860000.0,95645.16,,,https://www.mubawab.ma/fr/a/8361848/vente-d-un-bel-appartement-%C3%A0-tilila-1-pi%C3%A8ce
mubawab.ma:native:8362336,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,114.0,10969000.0,96219.3,,,https://www.mubawab.ma/fr/a/8362336/appartement-%C3%A0-vendre-114-m%C2%B2-%C3%A0-casablanca-bernoussi
mubawab.ma:native:8362659,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,78.0,7820000.0,100256.41,,,https://www.mubawab.ma/fr/a/8362659/vendre-un-appartement-%C3%A0-hay-idrissia-superficie-78-m%C2%B2-syst%C3%A8me-de-t%C3%A9l%C3%A9vision-par-satellite
mubawab.ma:native:8362813,probable_parsing_error,possible-484c7ff39cd4,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,90.0,10000000.0,111111.11,,,https://www.mubawab.ma/fr/a/8362813/vend-appartement-%C3%A0-bernoussi-1-pi%C3%A8ce-meubl%C3%A9
mubawab.ma:native:8363115,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,63.0,7440000.0,118095.24,,,https://www.mubawab.ma/fr/a/8363115/appartement-%C3%A9l%C3%A9gant-%C3%A0-vendre-%C3%A0-anassi-15-%E2%80%93-emplace
mubawab.ma:native:8363132,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,103.0,12980000.0,126019.42,,,https://www.mubawab.ma/fr/a/8363132/appartement-%C3%A0-vendre-103-m%C2%B2-2-chambres-oulfa-casablanca
mubawab.ma:native:8363351,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,60.0,6620000.0,110333.33,,,https://www.mubawab.ma/fr/a/8363351/appartement-%C3%A0-vendre-%E2%80%93-sidi-ma%C3%A2rouf-chaimaa
mubawab.ma:native:8363666,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Chefchaouen,maison,100.0,7780000.0,77800.0,,,https://www.mubawab.ma/fr/a/8363666/maison-%C3%A0-vendre-%C3%A0-elhaouta-3-chambres-2-terrasses
mubawab.ma:native:8363682,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,76.0,7560000.0,99473.68,,,https://www.mubawab.ma/fr/a/8363682/appartement-76m%C2%B2-r%C3%A9sidence-el-farah-hay-hassani
mubawab.ma:native:8363736,probable_parsing_error,,probable_error,price_above_p99|price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,127.0,14720000.0,115905.51,,,https://www.mubawab.ma/fr/a/8363736/vente-d-un-bel-appartement-%C3%A0-hay-essalam-surface-totale-127-m%C2%B2-porte-blind%C3%A9e-antenne-parabolique
mubawab.ma:native:8363879,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,El Jadida,appartement,72.0,8400000.0,116666.67,,,https://www.mubawab.ma/fr/a/8363879/vend-appartement-%C3%A0-al-boustane-surface-de-72-m%C2%B2
mubawab.ma:native:8364671,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Casablanca,appartement,59.0,7708000.0,130644.07,,,https://www.mubawab.ma/fr/a/8364671/appartement-%C3%A0-vendre-59-m%C2%B2-%C3%A0-ain-sebaa
mubawab.ma:native:8366845,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,57.0,6560000.0,115087.72,,,https://www.mubawab.ma/fr/a/8366845/appartements-neufs-2-chambres-%E2%80%93-haut-anza-agadir
mubawab.ma:native:8367517,probable_parsing_error,,probable_error,price_per_m2_above_reference_p99|suspicious_batch_high_price_per_m2,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv,Agadir,appartement,65.0,6820000.0,104923.08,,,https://www.mubawab.ma/fr/a/8367517/appartement-quartier-salam-on-pose-ses-valises
