listing_id,source,source_listing_id,city,neighborhood,region,latitude,longitude,surface_m2,bedrooms,bathrooms,furnished_status,parking,balcony,sea_view,price_mad,price_per_m2,property_type,transaction_type,publication_date,publication_date_status,scraped_at,url,validation_status,validation_reasons,deduplication_status,duplicate_of,title_raw,price_raw,location_raw,details_raw,source_record_path
mubawab.ma:content:368f1e3f07e0aa0ed75829b6,mubawab.ma,,Casablanca,Racine,Casablanca-Settat,,,320.0,3.0,3.0,unknown,unknown,unknown,unknown,5400000.0,16875.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement 3ch ascenseur à vendre Racine,5 400 000 DH,"Racine, Casablanca",320 m² 5 Pièces 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:url:906692b3a3e9aac746b9a9fa,mubawab.ma,,Marrakech,Guéliz,Marrakech-Safi,,,45.0,1.0,1.0,unknown,yes,unknown,unknown,818100.0,18180.0,appartement,sale,,unknown,Wed Sep 02 2026 17:26:59 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/8158289/opportunit%C3%A9-rare-t2-fonctionnel-au-nouveau-gu%C3%A9liz,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8113140,mubawab.ma,8113140,Casablanca,Maârif,Casablanca-Settat,,,101.0,2.0,2.0,furnished,yes,unknown,unknown,1600000.0,15841.58,appartement,sale,,unknown,Wed Sep 02 2026 12:26:20 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8113140/appartement-%C3%A0-vendre-de-101-0-m%C2%B2-%C3%A0-casablanca-maarif,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:554d23f13241029dac015712,mubawab.ma,,Casablanca,Quartier Bachkou,Casablanca-Settat,,,140.0,3.0,2.0,unknown,unknown,unknown,unknown,1970000.0,14071.43,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement Haut Standing à vendre, Oasis Bachkou",1 970 000 DH,"Quartier Bachkou, Casablanca",140 m² 3 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8323822,mubawab.ma,8323822,Casablanca,Maârif Extension,Casablanca-Settat,,,85.0,2.0,1.0,unknown,yes,yes,unknown,1300000.0,15294.12,appartement,sale,,unknown,Wed Sep 02 2026 08:44:14 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8323822/joli-appartement-%C3%A0-vendre-maarif-extension,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:c4f1d6d795fb5ba255366554,mubawab.ma,,Casablanca,Racine,Casablanca-Settat,,,199.0,3.0,3.0,unknown,unknown,unknown,unknown,2950000.0,14824.12,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 199.0 m² à Casablanca, Racine",2 950 000 DH,"Racine, Casablanca",199 m² 5 Pièces 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:8e89bf312a3e7e821863643e,mubawab.ma,,Casablanca,Liberté,Casablanca-Settat,,,1288.0,20.0,10.0,unknown,unknown,unknown,unknown,17500000.0,13586.96,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Immeuble vide qui a ete deja utilse comme clinique,17 500 000 DH,"Liberté, Casablanca",1288 m² 20 Pièces 20 Chambres 10 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:adc60f79193a39422b17e405,mubawab.ma,,Tanger,Médina,Tangier-Tetouan-Al Hoceima,,,120.0,2.0,1.0,unknown,unknown,unknown,unknown,2500000.0,20833.33,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement au cœur de la Médina,2 500 000 DH,"Médina, Tanger",120 m² 5 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c02ee06e8f242ddada8deb88,mubawab.ma,,Marrakech,Route de l'Ourika,Marrakech-Safi,,,70.0,2.0,1.0,furnished,unknown,unknown,unknown,1450000.0,20714.29,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vend appartement à Route de l'Ourika. 2 chambres. Meublé,1 450 000 DH,"Route de l'Ourika, Marrakech",70 m² 2 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:55b06dbf73a7f7897383833e,mubawab.ma,,Casablanca,Val Fleury,Casablanca-Settat,,,79.0,2.0,2.0,unknown,unknown,unknown,unknown,1350000.0,17088.61,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Idéal investissement locatif,1 350 000 DH,"Val Fleury, Casablanca",79 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8246955,mubawab.ma,8246955,Casablanca,Franceville,Casablanca-Settat,,,65.0,2.0,1.0,unknown,yes,yes,unknown,1250000.0,19230.77,appartement,sale,,unknown,Wed Sep 02 2026 07:36:27 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8246955/studio-a-vendre-sur-franceville-pr%C3%A8s-de-derbghalef,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8401147,mubawab.ma,8401147,Casablanca,Palmier,Casablanca-Settat,,,60.0,1.0,1.0,unknown,yes,yes,unknown,1350000.0,22500.0,appartement,sale,,unknown,Wed Sep 02 2026 02:43:34 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8401147/superbe-appartement-%C3%A0-vendre-%C3%A0-palmier-1-chambre-porte-blind%C3%A9e-et-chauffage-central,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:url:00c891fc63dc0ad8d8e7a9e5,mubawab.ma,,Casablanca,Aïn Sebaâ,Casablanca-Settat,,,79.0,2.0,2.0,unknown,unknown,yes,unknown,930000.0,11772.15,appartement,sale,,unknown,Wed Sep 02 2026 12:18:52 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/7654229/appartement-%C3%A0-a%C3%AFn-seba%C3%A2-2-chambres,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:dc19999b2ab8995f3643c3f2,mubawab.ma,,Khémisset,Lot Almouna,Rabat-Salé-Kenitra,,,85.0,2.0,2.0,unknown,unknown,unknown,unknown,500000.0,5882.35,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre,500 000 DH,"Lot Almouna, Khémisset",85 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8225176,mubawab.ma,8225176,Casablanca,Bourgogne Ouest,Casablanca-Settat,,,94.0,2.0,2.0,furnished,yes,yes,unknown,1500000.0,15957.45,appartement,sale,,unknown,Wed Sep 02 2026 06:47:12 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8225176/a-vendre-appt-2ch-94m2-bourgogne-ouest,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:ef614588698c8018e9ddac3b,mubawab.ma,,Casablanca,Maârif Extension,Casablanca-Settat,,,106.0,2.0,2.0,unknown,unknown,unknown,unknown,1400000.0,13207.55,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Très bel appartement 106m GHANDI,1 400 000 DH,"Maârif Extension, Casablanca",106 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8348663,mubawab.ma,8348663,Casablanca,Roches Noires,Casablanca-Settat,,,98.0,2.0,2.0,unknown,yes,unknown,unknown,1250000.0,12755.1,appartement,sale,,unknown,Wed Sep 02 2026 08:51:04 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8348663/appartement-haut-standing-vue-d%C3%A9gag%C3%A9e-ensoleill%C3%A9-98m2-%C3%A0-roches-noires,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8401892,mubawab.ma,8401892,Marrakech,le quartier recherché de Targa à,Marrakech-Safi,,,51.0,2.0,1.0,unknown,unknown,unknown,unknown,7500000.0,147058.82,appartement,sale,,unknown,Wed Sep 02 2026 17:42:51 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8401892/appartement-%C3%A0-vendre-51-m%C2%B2-2-chambres-targa-marrakech,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:da36b2f223a2bb9d2c5973a1,mubawab.ma,,Marrakech,Hay Saada,Marrakech-Safi,,,60.0,3.0,1.0,unknown,unknown,unknown,unknown,450000.0,7500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement en vente à Hay Saada. Surface totale 60 m². Bien...,450 000 DH,"Hay Saada, Marrakech",60 m² 1 Pièce 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:2cd9b1ad92672867c5eb0250,mubawab.ma,,Marrakech,Mhamid,Marrakech-Safi,,,60.0,,,unknown,unknown,unknown,unknown,510000.0,8500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Bel appartement à vendre à Mhamid. Surface de 60 m²,510 000 DH,"Mhamid, Marrakech",60 m²,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:dc56ef08d0a0c93694473d5d,mubawab.ma,,Fès,Quartier Oued Fes,Fez-Meknes,,,64.0,3.0,2.0,unknown,unknown,unknown,unknown,300000.0,4687.5,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Bel appartement à vendre – Vue sur montagne,300 000 DH,"Quartier Oued Fes, Fès",64 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:3ca4026e1c3dcf239f74ce95,mubawab.ma,,Marrakech,Guéliz,Marrakech-Safi,,,83.0,2.0,2.0,unknown,unknown,unknown,unknown,1560000.0,18795.18,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement Neuf 84 m² à Guéliz,1 560 000 DH,"Guéliz, Marrakech",83 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:9a22185a8850412da0e60614,mubawab.ma,,Casablanca,Sidi Maarouf,Casablanca-Settat,,,119.0,3.0,3.0,unknown,unknown,unknown,unknown,1200000.0,10084.03,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à Vendre de 119.0 m² à Casablanca, Sidi Maarouf",1 200 000 DH,"Sidi Maarouf, Casablanca",119 m² 5 Pièces 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:3a09c0dc170cd9aa869cbd18,mubawab.ma,,Marrakech,Amerchich,Marrakech-Safi,,,80.0,2.0,2.0,unknown,unknown,unknown,unknown,900000.0,11250.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,À Vendre 80m2 Appartement lumineux à Marrakech,900 000 DH,"Amerchich, Marrakech",80 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:59c9f0fa68a9b52e6f389572,mubawab.ma,,Fès,Narjis,Fez-Meknes,,,80.0,2.0,1.0,unknown,unknown,unknown,unknown,330000.0,4125.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Beau Appartement sur fez Hay narjiss,330 000 DH,"Narjis, Fès",80 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:8ae8c18b90eaedeff0ccda20,mubawab.ma,,Marrakech,Boulevard Med 6,Marrakech-Safi,,,76.0,2.0,1.0,unknown,unknown,unknown,unknown,2250000.0,29605.26,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement a vendre Prestigia saphir Marrakech,2 250 000 DH,"Boulevard Med 6, Marrakech",76 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:738032b8d5b9cb9736529ac0,mubawab.ma,,Marrakech,Guéliz,Marrakech-Safi,,,50.0,1.0,1.0,unknown,unknown,unknown,unknown,1300000.0,26000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à l'achat à Guéliz. 1 Pièce. Piscine et air cond...,1 300 000 DH,"Guéliz, Marrakech",50 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:0ad84d31a85631c5da713045,mubawab.ma,,Casablanca,Anfa,Casablanca-Settat,,,52.0,1.0,1.0,furnished,unknown,unknown,unknown,1200000.0,23076.92,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à l'achat à Anfa. 1 Pièce. Meublé,1 200 000 DH,"Anfa, Casablanca",52 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:939e4c7251a6c88c8af18b6c,mubawab.ma,,Marrakech,Route Casablanca,Marrakech-Safi,,,44.0,1.0,1.0,unknown,unknown,unknown,unknown,946000.0,21500.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre à Route Casablanca. 1 belle chambre,946 000 DH,"Route Casablanca, Marrakech",44 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:7ff604feefdd9eda5f92bd9e,mubawab.ma,,Rabat,Souissi,Rabat-Salé-Kenitra,,,104.0,2.0,2.0,unknown,unknown,unknown,unknown,3120000.0,30000.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Apartement 104 m2 jnane souissi rabat,3 120 000 DH,"Souissi, Rabat",104 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:8b81539559b19eb05d0d4410,mubawab.ma,,Casablanca,Hay Hassani,Casablanca-Settat,,,86.0,2.0,2.0,unknown,unknown,unknown,unknown,1200000.0,13953.49,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Bel appartement rez de chaussée. 2 chambres,1 200 000 DH,"Hay Hassani, Casablanca",86 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:6eaed8da34bcfb54401a5715,mubawab.ma,,Casablanca,Racine,Casablanca-Settat,,,168.0,3.0,2.0,unknown,unknown,unknown,unknown,3650000.0,21726.19,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vente d'un très bel appartement à Racine. Superficie 168 m²...,3 650 000 DH,"Racine, Casablanca",168 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:430cc0becaa7f49cc7c4657e,mubawab.ma,,Tanger,Castilla,Tangier-Tetouan-Al Hoceima,,,145.0,3.0,2.0,unknown,unknown,unknown,unknown,2059000.0,14200.0,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Un appartement idéal pour habiter ou investir,2 059 000 DH,"Castilla, Tanger",145 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:96cec77d6126a0d6da99cdaa,mubawab.ma,,Marrakech,Ain Mezouar,Marrakech-Safi,,,90.0,2.0,2.0,unknown,unknown,unknown,unknown,1500000.0,16666.67,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vend appartement à Ain Mezouar. 2 chambres,1 500 000 DH,"Ain Mezouar, Marrakech",90 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:b6f7bd8eb13b0df37e6b024d,mubawab.ma,,Marrakech,Route de Ouarzazate,Marrakech-Safi,,,113.0,2.0,3.0,unknown,unknown,unknown,unknown,1500000.0,13274.34,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Très bel appartement à vendre,1 500 000 DH,"Route de Ouarzazate, Marrakech",113 m² 3 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:25b0475f14b635f7784a93da,mubawab.ma,,Casablanca,Bourgogne Ouest,Casablanca-Settat,,,41.0,1.0,1.0,unknown,unknown,unknown,unknown,1100000.0,26829.27,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre à Bd Ziraoui,1 100 000 DH,"Bourgogne Ouest, Casablanca",41 m² 3 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d248358897d8ff088a9a5f05,mubawab.ma,,Casablanca,Oulfa,Casablanca-Settat,,,52.0,2.0,1.0,unknown,unknown,unknown,unknown,600000.0,11538.46,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement a Vendre a FIRDAOUIS,600 000 DH,"Oulfa, Casablanca",52 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:73bc022fb37aba9d4065bb28,mubawab.ma,,Tanger,Moujahidine,Tangier-Tetouan-Al Hoceima,,,69.0,2.0,1.0,unknown,unknown,unknown,unknown,820000.0,11884.06,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,"Appartement à vendre 69 m², 2 chambres Moujahidine Tanger",820 000 DH,"Moujahidine, Tanger",69 m² 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:url:6b0ea772c8b8690b90411d32,mubawab.ma,,Casablanca,Ain Diab Extension,Casablanca-Settat,,,86.0,3.0,2.0,unknown,yes,yes,unknown,1260000.0,14651.16,appartement,sale,,unknown,Wed Sep 02 2026 04:13:00 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/pa/7938266/superbe-appartement-%C3%A0-vendre-%C3%A0-ain-diab-extension-3-pi%C3%A8ces-confortables-espaces-verts-et-ascenseur,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:54d54118d6846dc861a176cc,mubawab.ma,,Meknès,Hamria,Fez-Meknes,,,70.0,2.0,1.0,unknown,unknown,unknown,unknown,450000.0,6428.57,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement à vendre centre ville,450 000 DH,"Hamria, Meknes",70 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8382235,mubawab.ma,8382235,Marrakech,Majorelle,Marrakech-Safi,,,80.0,2.0,2.0,unknown,yes,yes,unknown,1650000.0,20625.0,appartement,sale,,unknown,Wed Sep 02 2026 22:10:18 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8382235/appart-t3-standing-majorelle,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8371164,mubawab.ma,8371164,Marrakech,le secteur dynamique de Daoudiate à,Marrakech-Safi,,,62.0,2.0,1.0,furnished,unknown,unknown,unknown,4590000.0,74032.26,appartement,sale,,unknown,Wed Sep 02 2026 22:06:36 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8371164/vente-appartement-%C3%A0-amerchich,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8338253,mubawab.ma,8338253,Casablanca,Ain Diab,Casablanca-Settat,,,350.0,4.0,3.0,furnished,yes,yes,unknown,5400000.0,15428.57,appartement,sale,,unknown,Wed Sep 02 2026 08:45:56 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8338253/tr%C3%A8s-beau-duplex-%C3%A0-vendre-ain-diab,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8364583,mubawab.ma,8364583,Marrakech,laver Hivernage à,Marrakech-Safi,,,54.0,1.0,1.0,furnished,yes,yes,unknown,1270000.0,23518.52,appartement,sale,,unknown,Wed Sep 02 2026 22:09:56 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8364583/bel-studio-%C3%A0-vendre-l%E2%80%99hivernage-menara-garden,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:43d2a51d87f3a99be86d169f,mubawab.ma,,Casablanca,Hay Almassira 1,Casablanca-Settat,,,82.0,2.0,2.0,unknown,unknown,unknown,unknown,690000.0,8414.63,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Vente appartement,690 000 DH,"Hay Almassira 1, Casablanca",82 m² 2 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:b6186d68dd4a3d83e3d85f34,mubawab.ma,,Casablanca,Val Fleury,Casablanca-Settat,,,103.0,2.0,2.0,unknown,unknown,unknown,unknown,1150000.0,11165.05,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Superbe appartement à vendre à Val Fleury. 2 chambres. Ascen...,1 150 000 DH,"Val Fleury, Casablanca",103 m² 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:c70162680517c5b1e7ca127c,mubawab.ma,,Casablanca,Beauséjour,Casablanca-Settat,,,91.0,3.0,2.0,unknown,unknown,unknown,unknown,1200000.0,13186.81,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Super deal,1 200 000 DH,"Beauséjour, Casablanca",91 m² 3 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8386849,mubawab.ma,8386849,Marrakech,le quartier de Mhamid 9 a,Marrakech-Safi,,,65.0,2.0,1.0,furnished,unknown,unknown,unknown,4580000.0,70461.54,appartement,sale,,unknown,Wed Sep 02 2026 22:07:20 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8386849/appartement-m%E2%80%99hamid,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:content:cc9071f559e48579a875f1a4,mubawab.ma,,Casablanca,Hay Almassira 2,Casablanca-Settat,,,174.0,,,unknown,unknown,unknown,unknown,1954000.0,11229.89,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Bel appartement à vendre à Bournazil. 3 chambres agréables,1 954 000 DH,"Hay Almassira 2, Casablanca",174 m² 4 Pièces,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:6440e0f4be93e4e464ec78b4,mubawab.ma,,Casablanca,Val Fleury,Casablanca-Settat,,,164.0,3.0,3.0,unknown,unknown,unknown,unknown,2500000.0,15243.9,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Apparemment a Val Fleuri,2 500 000 DH,"Val Fleury, Casablanca",164 m² 3 Pièces 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:678c4a33682e7fa9b7a59876,mubawab.ma,,Salé,Abouab Sala,Rabat-Salé-Kenitra,,,108.0,3.0,2.0,unknown,unknown,unknown,unknown,900000.0,8333.33,appartement,sale,,unknown,Fri Aug 14 2026 16:31:10 GMT+0100 (UTC+01:00),,valid,,unique,,Appartement ensoleillé de 108 m²,900 000 DH,"Abouab Sala, Salé",108 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:native:8293054,mubawab.ma,8293054,Casablanca,Burger,Casablanca-Settat,,,85.0,2.0,1.0,unknown,yes,yes,unknown,1200000.0,14117.65,appartement,sale,,unknown,Wed Sep 02 2026 06:58:52 GMT+0100 (UTC+01:00),https://www.mubawab.ma/fr/a/8293054/appartement-%C3%A0-vendre-85-m%C2%B2-2-chambres-burger-casablanca,valid,,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
